date,number,surface,latitude,longitude,d2m,t2m
2006-04-07,0,0,60.2,24.96,272.50598,273.18207
2006-04-08,0,0,60.2,24.96,273.34003,274.6742
2006-04-09,0,0,60.2,24.96,272.91254,276.02563
2006-04-10,0,0,60.2,24.96,273.3199,274.0522
2006-04-11,0,0,60.2,24.96,272.69183,273.9363
2006-04-12,0,0,60.2,24.96,272.6577,274.3872
2006-04-13,0,0,60.2,24.96,271.595,274.65323
2006-04-14,0,0,60.2,24.96,271.5558,275.93225
2006-04-15,0,0,60.2,24.96,271.69205,275.5245
2006-04-16,0,0,60.2,24.96,273.05554,274.6428
2006-04-17,0,0,60.2,24.96,273.53384,275.99338
2006-04-18,0,0,60.2,24.96,273.64777,275.93698
2006-04-19,0,0,60.2,24.96,273.66556,276.08783
2006-04-20,0,0,60.2,24.96,273.51312,275.52112
2006-04-21,0,0,60.2,24.96,273.5728,276.7634
2006-04-22,0,0,60.2,24.96,270.01953,277.2177
2006-04-23,0,0,60.2,24.96,269.6612,276.5154
