date,number,surface,latitude,longitude,d2m,t2m
2009-02-12,0,0,51.53,12.9,268.77167,272.05774
2009-02-13,0,0,51.53,12.9,267.70013,271.62897
2009-02-14,0,0,51.53,12.9,268.41895,270.64536
2009-02-15,0,0,51.53,12.9,268.39938,271.14966
2009-02-16,0,0,51.53,12.9,271.8649,273.5545
2009-02-17,0,0,51.53,12.9,269.46454,271.58124
2009-02-18,0,0,51.53,12.9,267.17694,270.65433
2009-02-19,0,0,51.53,12.9,266.9134,271.20013
2009-02-20,0,0,51.53,12.9,273.1175,273.94562
2009-02-21,0,0,51.53,12.9,272.9482,273.66724
2009-02-22,0,0,51.53,12.9,275.00027,275.40976
2009-02-23,0,0,51.53,12.9,274.9532,276.2328
2009-02-24,0,0,51.53,12.9,273.02466,274.0867
2009-02-25,0,0,51.53,12.9,272.8928,275.6898
2009-02-26,0,0,51.53,12.9,275.01086,278.03616
2009-02-27,0,0,51.53,12.9,275.42047,278.22076
2009-02-28,0,0,51.53,12.9,277.99606,279.12946
2009-03-01,0,0,51.53,12.9,278.33365,279.5794
2009-03-02,0,0,51.53,12.9,277.3918,279.87546
2009-03-03,0,0,51.53,12.9,274.91696,278.17218
2009-03-04,0,0,51.53,12.9,274.98798,278.1458
2009-03-05,0,0,51.53,12.9,277.1542,280.1541
2009-03-06,0,0,51.53,12.9,277.51044,278.71237
2009-03-07,0,0,51.53,12.9,275.6893,276.8499
2009-03-08,0,0,51.53,12.9,275.24274,277.2787
2009-03-09,0,0,51.53,12.9,274.04382,277.816
2009-03-10,0,0,51.53,12.9,275.2258,277.9707
2009-03-11,0,0,51.53,12.9,274.7353,277.0997
2009-03-12,0,0,51.53,12.9,274.63965,277.1638
2009-03-13,0,0,51.53,12.9,277.3824,279.9557
2009-03-14,0,0,51.53,12.9,276.0149,280.17346
2009-03-15,0,0,51.53,12.9,278.77908,280.30722
2009-03-16,0,0,51.53,12.9,278.33264,279.92773
2009-03-17,0,0,51.53,12.9,275.81848,280.461
2009-03-18,0,0,51.53,12.9,272.49042,277.7915
2009-03-19,0,0,51.53,12.9,271.59302,277.58704
2009-03-20,0,0,51.53,12.9,268.66498,274.45386
2009-03-21,0,0,51.53,12.9,268.7781,275.60263
2009-03-22,0,0,51.53,12.9,273.018,278.2833
2009-03-23,0,0,51.53,12.9,276.91956,279.5418
2009-03-24,0,0,51.53,12.9,271.60358,275.31653
2009-03-25,0,0,51.53,12.9,270.0577,273.6765
2009-03-26,0,0,51.53,12.9,274.95502,277.62692
2009-03-27,0,0,51.53,12.9,276.65088,280.05667
2009-03-28,0,0,51.53,12.9,276.18488,279.57404
2009-03-29,0,0,51.53,12.9,275.47586,279.57285
2009-03-30,0,0,51.53,12.9,275.41595,278.6353
2009-03-31,0,0,51.53,12.9,273.25168,278.3955
2009-04-01,0,0,51.53,12.9,273.88712,279.93234
2009-04-02,0,0,51.53,12.9,276.18903,283.30176
2009-04-03,0,0,51.53,12.9,277.5186,285.5395
2009-04-04,0,0,51.53,12.9,281.2888,287.62344
2009-04-05,0,0,51.53,12.9,281.12332,284.78348
2009-04-06,0,0,51.53,12.9,279.55527,284.4005
2009-04-07,0,0,51.53,12.9,280.7976,287.37994
2009-04-08,0,0,51.53,12.9,281.4676,287.45407
2009-04-09,0,0,51.53,12.9,280.2691,286.89313
2009-04-10,0,0,51.53,12.9,280.84512,287.6013
