date,hybrid,latitude,longitude,co,c5h8,no2,no,so2
2003-08-04,60,67.76,29.61,1.2443746e-07,2.8926135e-09,5.2507343e-10,1.7330434e-11,4.0849157e-11
2003-08-05,60,67.76,29.61,1.221527e-07,2.505045e-09,5.7698013e-10,1.9036285e-11,1.6725055e-10
2003-08-06,60,67.76,29.61,1.1164839e-07,1.8732642e-09,3.6161257e-10,1.4674123e-11,7.4830635e-11
2003-08-07,60,67.76,29.61,1.1278398e-07,4.1345656e-09,6.7534195e-10,3.13077e-11,1.02811655e-10
2003-08-08,60,67.76,29.61,1.16954006e-07,5.766932e-09,1.1111477e-09,2.2223189e-11,1.5501353e-10
2003-08-09,60,67.76,29.61,1.1379003e-07,1.5329864e-09,2.7914596e-10,1.3497298e-11,1.0187659e-10
2003-08-10,60,67.76,29.61,1.12821915e-07,2.4931155e-09,3.3504552e-10,8.851435e-12,4.7041742e-11
2003-08-11,60,67.76,29.61,1.2329892e-07,6.7798664e-09,6.605756e-10,1.7094173e-11,4.854293e-11
2003-08-12,60,67.76,29.61,1.3426587e-07,1.3216838e-08,1.2819468e-09,1.1021713e-11,6.1426225e-11
2003-08-13,60,67.76,29.61,1.3764806e-07,1.1851753e-08,1.0674636e-09,2.903689e-11,8.03372e-11
2003-08-14,60,67.76,29.61,1.3189667e-07,7.1534845e-09,8.199498e-10,2.0008425e-11,1.3737245e-10
2003-08-15,60,67.76,29.61,1.398399e-07,3.8675876e-09,6.38737e-10,1.8895894e-11,1.2585578e-10
2003-08-16,60,67.76,29.61,1.546277e-07,3.4819878e-09,6.7549216e-10,2.3831217e-11,8.635231e-11
