date,hybrid,latitude,longitude,co,c5h8,no2,no,so2
2008-07-22,60,51.53,12.9,1.100754e-07,2.0345625e-09,6.629399e-09,2.9864994e-10,9.341874e-10
2008-07-23,60,51.53,12.9,1.1258258e-07,2.2389917e-09,7.216638e-09,3.5259637e-10,9.789449e-10
2008-07-24,60,51.53,12.9,1.201885e-07,1.8564804e-09,6.2615215e-09,4.3353995e-10,1.5348905e-09
2008-07-25,60,51.53,12.9,1.4263077e-07,2.3222422e-09,7.343498e-09,5.0690957e-10,1.8908703e-09
2008-07-26,60,51.53,12.9,1.43344e-07,3.3520775e-09,9.630412e-09,9.494445e-10,2.3841216e-09
2008-07-27,60,51.53,12.9,1.4576091e-07,4.1650594e-09,9.521539e-09,1.8723696e-09,2.5964668e-09
2008-07-28,60,51.53,12.9,1.5651158e-07,6.293598e-09,1.380096e-08,3.2497909e-09,2.6731606e-09
2008-07-29,60,51.53,12.9,1.432013e-07,4.7642095e-09,1.1451565e-08,2.1175781e-09,2.860909e-09
2008-07-30,60,51.53,12.9,1.626694e-07,5.360137e-09,1.5242701e-08,2.5364508e-09,2.610391e-09
2008-07-31,60,51.53,12.9,1.458457e-07,3.9907078e-09,1.1152443e-08,1.0812371e-09,2.6106257e-09
2008-08-01,60,51.53,12.9,1.7749849e-07,5.073761e-09,1.0582037e-08,1.815038e-09,2.3475728e-09
2008-08-02,60,51.53,12.9,1.5322178e-07,2.224167e-09,7.2722313e-09,2.4758362e-10,1.2603851e-09
2008-08-03,60,51.53,12.9,1.2377548e-07,2.3573334e-09,7.781016e-09,2.9387479e-10,1.1978818e-09
2008-08-04,60,51.53,12.9,1.0528752e-07,1.2415395e-09,5.424746e-09,3.3742167e-10,9.904226e-10
2008-08-05,60,51.53,12.9,1.0621998e-07,1.0223398e-09,4.067413e-09,2.6078154e-10,9.653814e-10
2008-08-06,60,51.53,12.9,1.307488e-07,3.5803338e-09,9.198978e-09,9.634623e-10,1.377203e-09
2008-08-07,60,51.53,12.9,1.6111649e-07,4.179196e-09,1.1958433e-08,1.5128652e-09,2.1468538e-09
2008-08-08,60,51.53,12.9,1.1432932e-07,1.1345254e-09,5.5356346e-09,1.9320678e-10,1.0233425e-09
2008-08-09,60,51.53,12.9,1.0644177e-07,1.0093338e-09,4.234096e-09,2.237228e-10,6.4036576e-10
2008-08-10,60,51.53,12.9,1.3430147e-07,3.2675882e-09,9.337636e-09,5.489297e-10,1.4308152e-09
2008-08-11,60,51.53,12.9,1.2571078e-07,2.7699127e-09,8.491298e-09,3.9036474e-10,1.313782e-09
2008-08-12,60,51.53,12.9,1.3670032e-07,2.9015732e-09,8.737769e-09,2.365553e-10,1.2313708e-09
2008-08-13,60,51.53,12.9,1.0991125e-07,1.0797423e-09,3.869112e-09,2.513816e-10,7.527864e-10
2008-08-14,60,51.53,12.9,1.1375262e-07,2.1162168e-09,5.9726086e-09,3.370873e-10,1.0131289e-09
2008-08-15,60,51.53,12.9,1.378682e-07,3.7219843e-09,1.0789181e-08,2.4749078e-10,1.6204419e-09
