date,number,surface,latitude,longitude,blh
2009-07-15,0,0,51.53,12.9,605.52704
2009-07-16,0,0,51.53,12.9,738.11707
2009-07-17,0,0,51.53,12.9,327.30612
2009-07-18,0,0,51.53,12.9,521.2401
2009-07-19,0,0,51.53,12.9,771.7177
2009-07-20,0,0,51.53,12.9,1012.23047
2009-07-21,0,0,51.53,12.9,535.99963
2009-07-22,0,0,51.53,12.9,346.2601
2009-07-23,0,0,51.53,12.9,619.5248
2009-07-24,0,0,51.53,12.9,684.2428
2009-07-25,0,0,51.53,12.9,946.0413
2009-07-26,0,0,51.53,12.9,818.1974
2009-07-27,0,0,51.53,12.9,548.17267
2009-07-28,0,0,51.53,12.9,785.8821
2009-07-29,0,0,51.53,12.9,620.4236
